user_id,install_date,singup_date,singup_method,device_type,country,age_group,gender,referral_Source,Is_premier_user
u000700,12/15/2024,,Email,Android,India,18-24,Female,Ads,no
u000701,10/8/2024,10/10/2024,Google,Android,USA,18-24,Male,Ads,no
u000702,10/11/2024,,Email,Android,USA,18-24,Female,Influencer,no
u000703,10/10/2024,10/12/2024,Google,Android,USA,25-34,Male,Ornagic,no
u000704,10/17/2024,,Google,Android,USA,18-24,Male,Influencer,no
u000705,12/13/2024,12/15/2024,Email,Android,India,25-34,Male,Ads,no
u000706,11/8/2024,11/10/2024,Google,Android,India,18-24,Female,Influencer,no
u000707,10/1/2024,10/3/2024,Google,Android,India,18-24,Male,Ads,yes
u000708,12/18/2024,12/20/2024,Email,Android,UK,45+,Male,Ornagic,yes
u000709,11/17/2024,11/19/2024,Phone,IOS,India,18-24,Female,Ads,yes
u000710,10/24/2024,10/26/2024,Email,Android,USA,25-34,Others,Ads,yes
u000711,11/30/2024,,Google,Android,India,18-24,Male,Influencer,no
u000712,11/6/2024,11/8/2024,Google,IOS,USA,18-24,Female,Ads,no
u000713,10/16/2024,10/18/2024,Google,Android,UK,35-44,Female,Influencer,no
u000714,11/29/2024,12/1/2024,Email,Android,UK,18-24,Female,Ornagic,yes
u000715,10/21/2024,10/23/2024,Google,Android,India,25-34,Female,Ornagic,no
u000716,10/21/2024,10/23/2024,Phone,Android,UK,18-24,Male,Ornagic,no
u000717,12/22/2024,12/24/2024,Google,Android,India,35-44,Male,Ads,no
u000718,11/3/2024,11/5/2024,Email,Android,UK,25-34,Female,Influencer,no
u000719,11/29/2024,12/1/2024,Google,IOS,India,18-24,Male,Influencer,no
u000720,12/27/2024,12/29/2024,Google,Android,UK,25-34,Female,Ornagic,no
u000721,12/8/2024,12/10/2024,Google,Android,Others,18-24,Male,Ornagic,no
u000722,11/14/2024,11/16/2024,Google,Android,India,18-24,Female,Ads,no
u000723,12/1/2024,,Email,Android,UK,18-24,Others,Influencer,no
u000724,12/23/2024,12/25/2024,Google,Android,India,18-24,Female,Ads,no
u000725,11/23/2024,,Google,IOS,USA,18-24,Female,Ornagic,yes
u000726,12/26/2024,12/28/2024,Email,IOS,USA,25-34,Male,Ads,no
u000727,12/17/2024,12/19/2024,Google,Android,India,18-24,Female,Ads,no
u000728,12/28/2024,12/30/2024,Phone,Android,USA,35-44,Male,Ornagic,no
u000729,10/18/2024,10/20/2024,Phone,Android,USA,25-34,Male,Ornagic,yes
u000730,12/14/2024,12/16/2024,Google,Android,Others,35-44,Female,Ornagic,yes
u000731,10/21/2024,10/23/2024,Phone,Android,India,18-24,Female,Ads,no
u000732,12/31/2024,,Google,Android,India,45+,Male,Ads,no
u000733,12/12/2024,12/14/2024,Google,IOS,Others,25-34,Others,Ornagic,yes
u000734,10/22/2024,10/24/2024,Google,Android,UK,25-34,Female,Ads,no
u000735,12/16/2024,12/18/2024,Google,Android,UK,18-24,Others,Ornagic,no
u000736,11/1/2024,11/3/2024,Phone,IOS,India,18-24,Male,Influencer,yes
u000737,11/26/2024,11/28/2024,Email,Android,UK,18-24,Female,Influencer,no
u000738,11/3/2024,,Email,IOS,USA,18-24,Male,Ads,no
u000739,12/3/2024,12/5/2024,Email,Android,UK,25-34,Others,Ornagic,no
u000740,11/18/2024,11/20/2024,Email,Android,USA,25-34,Female,Ornagic,no
u000741,12/26/2024,12/28/2024,Google,Android,Others,18-24,Male,Ads,no
u000742,12/30/2024,1/1/2025,Email,Android,Others,25-34,Male,Ads,no
u000743,12/13/2024,12/15/2024,Google,Android,India,25-34,Male,Ads,no
u000744,11/12/2024,11/14/2024,Email,IOS,India,25-34,Others,Ornagic,no
u000745,11/12/2024,11/14/2024,Google,Android,USA,45+,Female,Influencer,no
u000746,10/19/2024,,Email,IOS,USA,18-24,Male,Ornagic,no
u000747,10/20/2024,10/22/2024,Phone,IOS,India,18-24,Male,Ornagic,no
u000748,11/25/2024,11/27/2024,Email,IOS,UK,18-24,Male,Ornagic,no
u000749,10/30/2024,,Phone,Android,India,25-34,Male,Ads,no
u000750,10/21/2024,,Email,Android,India,18-24,Female,Ads,no
u000751,10/16/2024,10/18/2024,Google,Android,UK,18-24,Male,Influencer,no
u000752,12/23/2024,12/25/2024,Google,Android,India,18-24,Female,Ads,no
u000753,12/5/2024,12/7/2024,Google,Android,UK,18-24,Male,Ads,no
u000754,11/15/2024,11/17/2024,Google,Android,UK,25-34,Male,Influencer,no
u000755,11/25/2024,11/27/2024,Google,Android,UK,35-44,Female,Influencer,no
u000756,11/26/2024,11/28/2024,Google,Android,Others,18-24,Female,Ornagic,yes
u000757,10/19/2024,10/21/2024,Google,Android,USA,18-24,Male,Ornagic,no
u000758,12/12/2024,12/14/2024,Google,Android,Others,18-24,Female,Ads,yes
u000759,12/29/2024,12/31/2024,Google,IOS,UK,18-24,Male,Influencer,no
u000760,11/25/2024,11/27/2024,Google,Android,USA,18-24,Female,Ads,no
u000761,12/22/2024,12/24/2024,Email,Android,USA,25-34,Female,Influencer,no
u000762,10/7/2024,10/9/2024,Email,Android,India,18-24,Male,Influencer,no
u000763,10/4/2024,,Google,IOS,USA,18-24,Female,Influencer,no
u000764,12/27/2024,12/29/2024,Google,Android,USA,25-34,Male,Influencer,no
u000765,11/25/2024,,Email,Android,Others,18-24,Female,Influencer,yes
u000766,10/3/2024,10/5/2024,Phone,Android,USA,18-24,Female,Ads,no
u000767,11/7/2024,11/9/2024,Email,IOS,India,18-24,Female,Ads,no
u000768,10/29/2024,10/31/2024,Phone,IOS,USA,18-24,Male,Ornagic,no
u000769,10/10/2024,10/12/2024,Phone,Android,India,18-24,Female,Ads,yes
u000770,11/20/2024,11/22/2024,Phone,Android,India,25-34,Others,Ads,no
u000771,12/26/2024,,Phone,IOS,India,25-34,Male,Ads,no
u000772,12/4/2024,12/6/2024,Google,IOS,USA,18-24,Male,Influencer,no
u000773,10/13/2024,10/15/2024,Google,IOS,USA,25-34,Male,Ads,no
u000774,12/24/2024,12/26/2024,Google,Android,India,25-34,Female,Ornagic,no
u000775,10/24/2024,10/26/2024,Google,IOS,USA,25-34,Others,Ads,no
u000776,11/27/2024,11/29/2024,Email,Android,USA,18-24,Others,Influencer,no
u000777,10/16/2024,10/18/2024,Email,Android,USA,25-34,Male,Ads,yes
u000778,12/8/2024,12/10/2024,Google,Android,USA,18-24,Male,Influencer,no
u000779,10/14/2024,10/16/2024,Google,IOS,UK,18-24,Female,Ornagic,no
u000780,12/15/2024,12/17/2024,Google,Android,India,18-24,Female,Ads,no
u000781,12/6/2024,12/8/2024,Google,Android,UK,25-34,Female,Influencer,no
u000782,11/27/2024,11/29/2024,Google,Android,India,25-34,Male,Ornagic,no
u000783,10/19/2024,10/21/2024,Google,Android,UK,18-24,Male,Influencer,no
u000784,12/2/2024,12/4/2024,Phone,Android,India,18-24,Female,Influencer,no
u000785,10/28/2024,10/30/2024,Phone,Android,India,18-24,Male,Ornagic,no
u000786,10/21/2024,10/23/2024,Google,Android,India,25-34,Female,Ads,no
u000787,12/2/2024,12/4/2024,Phone,Android,USA,18-24,Others,Ads,no
u000788,12/13/2024,12/15/2024,Google,IOS,India,18-24,Female,Ornagic,no
u000789,10/27/2024,10/29/2024,Email,IOS,India,25-34,Female,Ads,no
u000790,11/5/2024,11/7/2024,Email,Android,USA,18-24,Female,Ads,no
u000791,12/28/2024,12/30/2024,Email,Android,USA,18-24,Female,Ornagic,no
u000792,12/7/2024,12/9/2024,Google,Android,UK,18-24,Others,Ads,no
u000793,12/3/2024,12/5/2024,Email,Android,USA,18-24,Male,Ads,yes
u000794,10/13/2024,10/15/2024,Google,Android,India,25-34,Male,Influencer,no
u000795,11/20/2024,,Google,IOS,India,18-24,Female,Ornagic,no
u000796,11/25/2024,11/27/2024,Google,Android,India,18-24,Female,Ads,yes
u000797,12/9/2024,12/11/2024,Google,Android,USA,18-24,Female,Ads,yes
u000798,12/24/2024,12/26/2024,Google,IOS,India,18-24,Female,Ads,yes
u000799,12/28/2024,12/30/2024,Phone,Android,India,25-34,Male,Ads,no
u000800,10/25/2024,10/27/2024,Email,Android,UK,18-24,Female,Ads,no
u000801,11/17/2024,11/19/2024,Google,Android,India,18-24,Male,Ornagic,no
u000802,10/19/2024,10/21/2024,Phone,IOS,India,18-24,Others,Ads,no
u000803,11/27/2024,11/29/2024,Email,Android,UK,18-24,Female,Ornagic,yes
u000804,12/27/2024,,Google,Android,India,18-24,Female,Ornagic,yes
u000805,11/25/2024,11/27/2024,Google,Android,India,25-34,Female,Ornagic,no
u000806,11/25/2024,,Email,Android,India,18-24,Male,Influencer,no
u000807,10/21/2024,10/23/2024,Email,Android,UK,18-24,Female,Ornagic,yes
u000808,10/21/2024,10/23/2024,Google,Android,USA,18-24,Others,Ornagic,no
u000809,10/15/2024,10/17/2024,Phone,Android,India,18-24,Female,Ads,no
u000810,10/12/2024,10/14/2024,Google,IOS,India,18-24,Male,Ornagic,no
u000811,12/19/2024,12/21/2024,Email,Android,USA,18-24,Male,Ads,no
u000812,12/2/2024,12/4/2024,Google,Android,India,18-24,Female,Ads,yes
u000813,11/27/2024,11/29/2024,Google,Android,India,18-24,Male,Ads,no
u000814,12/12/2024,12/14/2024,Google,IOS,India,18-24,Male,Ads,no
u000815,12/23/2024,12/25/2024,Email,Android,USA,35-44,Male,Influencer,yes
u000816,11/16/2024,11/18/2024,Google,Android,UK,18-24,Female,Influencer,no
u000817,11/23/2024,11/25/2024,Google,Android,USA,45+,Female,Ads,no
u000818,12/13/2024,,Email,Android,India,18-24,Female,Ads,no
u000819,12/20/2024,12/22/2024,Google,Android,UK,18-24,Female,Ads,no
u000820,10/8/2024,10/10/2024,Google,Android,USA,18-24,Female,Ads,no
u000821,11/7/2024,,Email,Android,USA,18-24,Female,Ornagic,no
u000822,10/12/2024,10/14/2024,Google,Android,Others,25-34,Male,Ornagic,no
u000823,10/17/2024,10/19/2024,Google,Android,India,18-24,Female,Ornagic,no
u000824,10/16/2024,10/18/2024,Email,IOS,India,18-24,Others,Ads,yes
u000825,12/15/2024,12/17/2024,Google,Android,Others,18-24,Male,Ornagic,no
u000826,11/9/2024,11/11/2024,Email,Android,India,35-44,Female,Ads,no
u000827,12/30/2024,1/1/2025,Google,Android,India,25-34,Female,Ornagic,no
u000828,10/17/2024,10/19/2024,Email,Android,India,18-24,Female,Ads,no
u000829,12/13/2024,12/15/2024,Google,Android,India,18-24,Others,Influencer,no
u000830,12/27/2024,,Google,IOS,USA,18-24,Female,Ads,yes
u000831,10/30/2024,11/1/2024,Email,IOS,India,18-24,Female,Ornagic,no
u000832,10/19/2024,10/21/2024,Google,IOS,India,18-24,Female,Ads,no
u000833,10/3/2024,10/5/2024,Google,Android,India,18-24,Female,Ornagic,no
u000834,11/2/2024,11/4/2024,Google,Android,India,18-24,Others,Ads,no
u000835,10/26/2024,10/28/2024,Phone,Android,USA,18-24,Others,Influencer,no
u000836,11/18/2024,11/20/2024,Google,Android,UK,25-34,Female,Ornagic,no
u000837,11/22/2024,,Phone,Android,India,18-24,Male,Influencer,no
u000838,10/17/2024,,Email,Android,USA,18-24,Male,Ads,no
u000839,12/3/2024,12/5/2024,Google,Android,India,18-24,Male,Ornagic,yes
u000840,11/25/2024,11/27/2024,Google,Android,USA,25-34,Female,Influencer,no
u000841,12/4/2024,,Phone,Android,UK,18-24,Female,Ads,no
u000842,10/8/2024,,Phone,Android,India,18-24,Others,Influencer,no
u000843,12/3/2024,12/5/2024,Google,Android,USA,25-34,Female,Influencer,no
u000844,11/22/2024,11/24/2024,Email,Android,USA,25-34,Male,Influencer,no
u000845,10/31/2024,,Email,Android,India,18-24,Male,Ads,no
u000846,12/16/2024,,Phone,Android,India,18-24,Male,Ornagic,no
u000847,12/21/2024,12/23/2024,Google,Android,USA,18-24,Female,Ornagic,yes
u000848,10/3/2024,10/5/2024,Email,IOS,UK,18-24,Female,Ads,no
u000849,11/2/2024,11/4/2024,Google,Android,India,18-24,Female,Ads,no
u000850,11/26/2024,11/28/2024,Email,Android,India,18-24,Female,Ornagic,yes
u000851,11/9/2024,11/11/2024,Email,Android,USA,25-34,Male,Ornagic,no
u000852,12/29/2024,12/31/2024,Phone,IOS,USA,25-34,Female,Ornagic,no
u000853,11/9/2024,,Google,IOS,USA,18-24,Female,Ads,no
u000854,12/1/2024,12/3/2024,Google,Android,USA,18-24,Female,Ornagic,no
u000855,10/3/2024,10/5/2024,Email,Android,India,18-24,Female,Ads,yes
u000856,11/8/2024,11/10/2024,Email,Android,India,18-24,Female,Ornagic,no
u000857,12/9/2024,12/11/2024,Google,Android,UK,18-24,Female,Ads,no
u000858,11/23/2024,,Google,Android,UK,18-24,Female,Influencer,no
u000859,11/11/2024,11/13/2024,Email,Android,India,25-34,Male,Ads,no
u000860,11/20/2024,11/22/2024,Phone,IOS,USA,18-24,Others,Ornagic,yes
u000861,11/22/2024,11/24/2024,Google,Android,India,18-24,Female,Ads,no
u000862,12/21/2024,12/23/2024,Email,Android,India,25-34,Male,Ads,no
u000863,11/4/2024,11/6/2024,Google,Android,UK,18-24,Male,Influencer,no
u000864,11/14/2024,11/16/2024,Phone,Android,USA,18-24,Female,Influencer,yes
u000865,12/31/2024,1/2/2025,Phone,Android,Others,25-34,Male,Ornagic,no
u000866,10/1/2024,,Google,IOS,USA,18-24,Female,Ads,yes
u000867,12/19/2024,,Google,Android,USA,18-24,Female,Ads,no
u000868,10/22/2024,,Google,Android,USA,35-44,Male,Influencer,yes
u000869,11/29/2024,12/1/2024,Email,Android,UK,25-34,Male,Ads,no
u000870,11/2/2024,11/4/2024,Email,Android,UK,35-44,Male,Ads,yes
u000871,10/27/2024,10/29/2024,Phone,IOS,USA,35-44,Female,Ads,no
u000872,11/20/2024,,Phone,Android,UK,18-24,Female,Ads,no
u000873,12/17/2024,12/19/2024,Email,Android,UK,18-24,Female,Ads,no
u000874,11/22/2024,11/24/2024,Email,Android,India,18-24,Male,Ads,no
u000875,11/28/2024,11/30/2024,Google,IOS,USA,25-34,Female,Ornagic,no
u000876,12/4/2024,12/6/2024,Google,Android,India,18-24,Male,Ornagic,no
u000877,12/21/2024,12/23/2024,Google,IOS,India,18-24,Male,Ornagic,no
u000878,10/11/2024,10/13/2024,Email,IOS,India,18-24,Male,Ads,no
u000879,12/24/2024,12/26/2024,Email,Android,UK,35-44,Female,Influencer,no
u000880,12/14/2024,,Email,Android,India,25-34,Male,Ornagic,yes
u000881,12/17/2024,12/19/2024,Phone,Android,UK,18-24,Others,Ads,yes
u000882,11/24/2024,11/26/2024,Email,IOS,USA,18-24,Female,Influencer,no
u000883,11/13/2024,11/15/2024,Google,IOS,Others,25-34,Male,Ornagic,yes
u000884,11/18/2024,11/20/2024,Google,Android,USA,25-34,Female,Ornagic,no
u000885,11/19/2024,11/21/2024,Phone,Android,India,18-24,Female,Ads,no
u000886,11/22/2024,11/24/2024,Phone,Android,USA,18-24,Female,Ads,no
u000887,12/24/2024,,Email,IOS,USA,18-24,Male,Ornagic,no
u000888,10/6/2024,10/8/2024,Google,Android,UK,25-34,Female,Ads,no
u000889,10/14/2024,,Google,Android,UK,18-24,Female,Ads,no
u000890,12/8/2024,12/10/2024,Email,Android,UK,18-24,Others,Ads,no
u000891,10/14/2024,10/16/2024,Google,IOS,Others,25-34,Male,Ornagic,no
u000892,12/4/2024,12/6/2024,Google,Android,UK,35-44,Female,Influencer,no
u000893,12/24/2024,12/26/2024,Email,Android,Others,25-34,Male,Ornagic,no
u000894,11/13/2024,11/15/2024,Google,Android,India,25-34,Male,Ads,no
u000895,11/17/2024,,Email,Android,India,25-34,Female,Influencer,no
u000896,12/4/2024,12/6/2024,Google,Android,USA,25-34,Female,Influencer,no
u000897,10/20/2024,,Email,IOS,USA,18-24,Female,Ads,no
u000898,11/11/2024,11/13/2024,Google,Android,India,18-24,Male,Ads,no
u000899,12/13/2024,12/15/2024,Email,Android,India,35-44,Female,Ornagic,no
u000900,10/23/2024,,Google,Android,UK,25-34,Female,Influencer,no
u000901,12/23/2024,12/25/2024,Google,Android,USA,18-24,Male,Ads,no
u000902,11/16/2024,,Phone,Android,USA,18-24,Female,Ornagic,no
u000903,12/7/2024,12/9/2024,Email,IOS,India,25-34,Male,Ornagic,no
u000904,11/4/2024,11/6/2024,Google,Android,USA,18-24,Male,Ornagic,no
u000905,10/21/2024,10/23/2024,Google,Android,India,18-24,Female,Ads,no
u000906,10/11/2024,10/13/2024,Email,Android,Others,18-24,Male,Ads,no
u000907,11/15/2024,11/17/2024,Phone,Android,India,18-24,Female,Ornagic,no
u000908,11/3/2024,11/5/2024,Google,Android,India,25-34,Female,Influencer,no
u000909,12/24/2024,12/26/2024,Google,IOS,UK,45+,Male,Ads,yes
u000910,12/31/2024,1/2/2025,Google,Android,USA,18-24,Male,Ads,no
u000911,11/24/2024,,Email,Android,UK,18-24,Male,Influencer,no
u000912,10/24/2024,10/26/2024,Email,Android,UK,25-34,Female,Ads,no
u000913,11/29/2024,,Email,IOS,USA,18-24,Female,Ornagic,no
u000914,12/5/2024,12/7/2024,Phone,Android,India,18-24,Female,Ads,no
u000915,12/22/2024,12/24/2024,Email,Android,India,18-24,Female,Ads,no
u000916,10/28/2024,10/30/2024,Google,Android,India,25-34,Female,Ornagic,no
u000917,12/16/2024,12/18/2024,Phone,Android,USA,25-34,Male,Ads,no
u000918,11/14/2024,11/16/2024,Phone,Android,UK,18-24,Male,Ornagic,no
u000919,11/5/2024,11/7/2024,Google,Android,USA,25-34,Male,Ornagic,no
u000920,11/5/2024,11/7/2024,Google,Android,USA,35-44,Male,Ads,no
u000921,12/19/2024,12/21/2024,Google,Android,UK,25-34,Male,Ads,no
u000922,11/13/2024,11/15/2024,Google,IOS,UK,18-24,Male,Ornagic,no
u000923,12/9/2024,12/11/2024,Phone,Android,India,25-34,Male,Ornagic,yes
u000924,12/26/2024,12/28/2024,Google,Android,USA,25-34,Female,Influencer,no
u000925,12/9/2024,12/11/2024,Email,Android,India,18-24,Male,Ads,no
u000926,10/2/2024,10/4/2024,Phone,Android,USA,18-24,Female,Ornagic,no
u000927,12/26/2024,12/28/2024,Email,Android,UK,18-24,Male,Influencer,no
u000928,11/13/2024,11/15/2024,Phone,Android,UK,35-44,Female,Ornagic,no
u000929,11/4/2024,11/6/2024,Email,IOS,UK,18-24,Male,Ads,no
u000930,10/22/2024,10/24/2024,Google,Android,India,18-24,Others,Ads,no
u000931,12/3/2024,12/5/2024,Phone,Android,USA,25-34,Female,Ads,no
u000932,12/19/2024,12/21/2024,Google,Android,USA,18-24,Male,Influencer,no
u000933,10/22/2024,10/24/2024,Email,IOS,USA,25-34,Female,Influencer,no
u000934,10/26/2024,10/28/2024,Email,Android,India,18-24,Female,Ads,yes
u000935,10/11/2024,10/13/2024,Google,IOS,UK,18-24,Others,Ornagic,no
u000936,10/28/2024,10/30/2024,Email,Android,India,18-24,Female,Ads,no
u000937,11/22/2024,,Email,Android,UK,18-24,Female,Ads,no
u000938,12/14/2024,12/16/2024,Email,Android,USA,18-24,Others,Ornagic,yes
u000939,10/22/2024,10/24/2024,Email,Android,UK,45+,Female,Ads,yes
u000940,11/28/2024,11/30/2024,Google,Android,India,25-34,Female,Influencer,no
u000941,11/15/2024,11/17/2024,Phone,Android,India,25-34,Male,Ads,yes
u000942,12/30/2024,,Email,Android,India,25-34,Female,Ads,no
u000943,12/26/2024,12/28/2024,Phone,Android,India,25-34,Male,Ads,no
u000944,10/17/2024,10/19/2024,Google,IOS,India,18-24,Female,Ads,no
u000945,10/24/2024,10/26/2024,Phone,Android,India,25-34,Female,Ads,yes
u000946,10/31/2024,11/2/2024,Email,Android,India,35-44,Female,Ornagic,yes
u000947,12/11/2024,12/13/2024,Phone,Android,UK,18-24,Female,Ornagic,no
u000948,12/27/2024,12/29/2024,Google,IOS,USA,25-34,Male,Ads,no
u000949,10/17/2024,10/19/2024,Phone,Android,UK,18-24,Female,Ads,yes
u000950,10/9/2024,10/11/2024,Google,IOS,UK,25-34,Female,Ads,yes
u000951,11/9/2024,11/11/2024,Phone,Android,India,25-34,Male,Ads,no
u000952,10/21/2024,10/23/2024,Email,Android,UK,25-34,Female,Ornagic,yes
u000953,11/28/2024,,Email,Android,India,18-24,Female,Influencer,no
u000954,11/11/2024,11/13/2024,Email,Android,India,25-34,Female,Ornagic,no
u000955,12/17/2024,12/19/2024,Phone,IOS,India,25-34,Male,Ads,no
u000956,12/7/2024,,Google,Android,USA,18-24,Female,Influencer,no
u000957,10/3/2024,10/5/2024,Phone,Android,USA,18-24,Female,Ads,no
u000958,11/24/2024,11/26/2024,Phone,Android,India,25-34,Female,Ornagic,no
u000959,10/11/2024,10/13/2024,Phone,Android,UK,25-34,Female,Ornagic,no
u000960,12/23/2024,12/25/2024,Phone,Android,India,18-24,Male,Ads,no
u000961,10/1/2024,10/3/2024,Phone,Android,India,18-24,Female,Influencer,no
u000962,10/2/2024,10/4/2024,Phone,IOS,USA,25-34,Female,Ads,no
u000963,10/15/2024,10/17/2024,Google,IOS,UK,18-24,Female,Ads,yes
u000964,11/4/2024,11/6/2024,Google,Android,India,18-24,Female,Influencer,no
u000965,10/16/2024,10/18/2024,Email,Android,USA,25-34,Male,Ads,yes
u000966,10/11/2024,10/13/2024,Phone,Android,USA,18-24,Female,Influencer,no
u000967,12/11/2024,12/13/2024,Google,IOS,UK,18-24,Female,Influencer,no
u000968,10/9/2024,,Google,Android,India,25-34,Male,Ornagic,no
u000969,10/27/2024,10/29/2024,Email,Android,India,18-24,Male,Ads,no
u000970,12/9/2024,12/11/2024,Google,Android,Others,18-24,Others,Ads,no
u000971,12/12/2024,12/14/2024,Google,IOS,UK,35-44,Female,Ornagic,no
u000972,10/31/2024,11/2/2024,Google,Android,India,18-24,Male,Ads,no
u000973,12/25/2024,12/27/2024,Phone,Android,USA,25-34,Others,Ornagic,no
u000974,11/15/2024,,Email,IOS,USA,25-34,Female,Ornagic,no
u000975,12/27/2024,12/29/2024,Google,Android,India,18-24,Female,Ornagic,no
u000976,11/1/2024,11/3/2024,Email,IOS,USA,25-34,Female,Ornagic,no
u000977,11/13/2024,,Phone,Android,India,18-24,Male,Ads,no
u000978,12/20/2024,12/22/2024,Google,Android,USA,18-24,Female,Ads,no
u000979,12/14/2024,12/16/2024,Phone,Android,Others,25-34,Female,Ads,no
u000980,11/18/2024,11/20/2024,Google,Android,UK,18-24,Female,Ads,no
u000981,12/22/2024,,Google,Android,UK,18-24,Male,Ads,no
u000982,11/11/2024,11/13/2024,Google,Android,Others,18-24,Male,Ads,no
u000983,10/28/2024,10/30/2024,Google,Android,UK,45+,Female,Influencer,no
u000984,11/24/2024,,Google,Android,UK,18-24,Others,Ornagic,yes
u000985,11/4/2024,11/6/2024,Email,IOS,India,25-34,Others,Influencer,no
u000986,12/25/2024,,Google,Android,India,25-34,Others,Ornagic,yes
u000987,12/6/2024,12/8/2024,Google,Android,India,35-44,Male,Ornagic,no
u000988,11/16/2024,11/18/2024,Google,Android,USA,18-24,Others,Ornagic,no
u000989,11/14/2024,11/16/2024,Email,Android,USA,25-34,Female,Ornagic,no
u000990,11/4/2024,11/6/2024,Google,IOS,UK,18-24,Female,Ads,no
u000991,10/6/2024,10/8/2024,Google,Android,Others,18-24,Female,Influencer,no
u000992,11/26/2024,11/28/2024,Email,Android,USA,18-24,Female,Ornagic,no
u000993,12/24/2024,,Google,Android,USA,18-24,Male,Ornagic,no
u000994,11/3/2024,11/5/2024,Phone,Android,USA,18-24,Female,Ornagic,no
u000995,11/21/2024,11/23/2024,Phone,Android,India,18-24,Male,Ads,no
u000996,10/16/2024,10/18/2024,Google,Android,India,25-34,Male,Ads,no
u000997,12/9/2024,,Email,Android,India,18-24,Male,Ads,no
u000998,10/26/2024,,Phone,Android,USA,18-24,Others,Ornagic,no
u000999,10/28/2024,10/30/2024,Email,Android,USA,25-34,Male,Ornagic,no
u0001000,11/5/2024,,Email,Android,UK,18-24,Female,Ornagic,yes
